,sample id,source,batch number,batch date,composition,voltage,post processing id,rep,reaction,xrf comp,bulk_id,computational_comp_nearest_xrf,sid,Unnamed: 0,total reps,current density,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,rwp,q_score,matched,voltage_she,C_mean_energy,C_wulff_energy,C_boltz_energy,CO_mean_energy,CO_wulff_energy,CO_boltz_energy,CHO_mean_energy,CHO_wulff_energy,CHO_boltz_energy,COCOH_mean_energy,COCOH_wulff_energy,COCOH_boltz_energy,H_mean_energy,H_wulff_energy,H_boltz_energy,OH_mean_energy,OH_wulff_energy,OH_boltz_energy,elements,loco_cv,loo_cv
35,vsp13_240823_Ag-0.636-Au-0.182-Zn-0.182_pp0_rep1,vsp,13.0,240823.0,Ag-0.636-Au-0.182-Zn-0.182,2.9855083305785124,pp0,1,HER,Ag-0.552-Au-0.237-Zn-0.211,dcgat-agm003166480,Ag-0.5-Au-0.25-Zn-0.25,vsp13_240823_Ag-0.636-Au-0.182-Zn-0.182_pp0,1846.5,,50.0,,,,,,,35.7,81.87,True,-1.522405065254945,1.4613997496153748,0.18634187826479315,1.100627310058903,-0.3048728796153898,0.09575936121379457,-0.4490278463404398,0.06702160692307703,0.6325171527680741,-0.2773627291251217,-0.16180042923077195,0.13089188481119465,-0.2557002327326373,0.1494333526922964,0.07955137738109029,0.08770271800567786,-0.18770535384613835,0.19504523484235972,-0.3671694366267512,AgAuZn,0,35
36,vsp13_240823_Ag-0.5-Au-0.333-Zn-0.167_pp0_rep1,vsp,13.0,240823.0,Ag-0.5-Au-0.333-Zn-0.167,2.915332119834711,pp0,1,HER,Ag-0.454-Au-0.383-Zn-0.162,,Ag-0.5-Au-0.375-Zn-0.125,vsp13_240823_Ag-0.5-Au-0.333-Zn-0.167_pp0,1829.5,,50.0,,,,,,,,,False,-1.468350416403669,1.6101490393616988,1.605130779999996,1.1737136761256832,-0.330536005106383,-0.174813450000002,-0.5862972555350413,-0.1613061806382925,0.0886195799999995,-0.28738624032116633,0.030977121276595097,0.3030312500000036,-0.3142994600291645,0.1665982419148905,0.2671633700000058,0.06100113425652281,0.14377508872341047,0.8639379499999933,-0.4600300204856587,AgAuZn,0,36
37,vsp1_240503_Ag-0.333-Au-0.667_pp0_rep1,vsp,1.0,240503.0,Ag-0.333-Au-0.667,2.611328,pp0,1,HER,Ag-0.498-Au-0.502,,Ag-0.5-Au-0.5,vsp1_240503_Ag-0.333-Au-0.667_pp0,2022.0,,50.0,,,,,,,,,False,-1.2341850807032366,1.708565452372226,1.7354271389472629,1.3207511060190635,-0.36587196717454173,-0.13899719390973922,-0.7136138831321877,-0.1596682071070415,-0.004609708077156188,-0.4255251302746566,0.08625266578592417,0.38746245494790305,-0.20400749442992924,0.15640845419479138,0.22708705992759298,-0.0452523583385353,0.6192031029701064,0.7960047662456694,0.36199397495235175,AgAu,9,37
38,uoft6_240624_Ag-0.417-Cd-0.583_pp0_rep1,uoft,7.2,240864.6,Ag-0.417-Cd-0.583,2.9030493602892564,pp0,1,HER,Ag-0.498-Cd-0.502,,Ag-0.5-Cd-0.5,uoft6_240624_Ag-0.417-Cd-0.583_pp0,1075.2,,50.0,,,,,,,,,False,-1.458889371882783,1.96400103710177,1.9592151669645872,0.35767767000296546,-0.1471764489601801,0.03372877425590552,-2.284367660000015,0.434286835243359,0.4617435403739461,-1.176534239635249,0.11025608117257144,0.41799647161944326,-1.9682550299999944,0.294098635265489,0.38758834707782075,-1.8067839100000072,0.11423754216814011,0.2921018506236686,-1.2439652899341893,AgCd,7,38
39,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4.0,240405.0,Ag-0.444-Pd-0.556,2.349388016666667,pp0,1,HER,Ag-0.485-Pd-0.515,dcgat-agm001417020,Ag-0.5-Pd-0.5,uoft4_240405_Ag-0.444-Pd-0.556_pp0,152.16666666666666,,50.0,,,,,,,30.5,72.98,True,-1.0324204988154486,-0.6603889161654183,-0.31727480194611585,-1.4562484455608116,-1.6282461261654149,-1.5233214228627097,-1.8040323028536482,-0.925367216315787,-0.7083634745739957,-1.096197346328885,-0.9385334952631569,-0.7332584635528945,-1.4235581802842292,-0.39991368390978005,-0.3869090473798795,-0.5069940280235377,0.4858560501503795,0.7491351595966049,0.174854037281256,AgPd,3,39
40,vsp1_240503_Ag-0.4-Au-0.6_pp0_rep1,vsp,1.0,240503.0,Ag-0.4-Au-0.6,2.625837,pp0,1,HER,Ag-0.547-Au-0.453,,Ag-0.556-Au-0.444,vsp1_240503_Ag-0.4-Au-0.6_pp0,2028.0,,50.0,,,,,,,,,False,-1.2453609320618462,1.7814336005128222,1.830325833665299,1.5039397806033996,-0.29867340717948254,-0.19803360989875476,-0.4236978837875368,-0.11172517153846244,0.0007629317359899024,-0.2572388481605495,0.15620162128205856,0.2566780425451192,0.04863771518725822,0.19938100820513135,0.2601816005436319,0.12366250906005224,0.5864092092307717,0.5561471718381931,0.4541125265633432,AgAu,9,40
41,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4.0,240405.0,Ag-0.429-Pd-0.571,2.5472839366666666,pp0,1,HER,Ag-0.566-Pd-0.434,,Ag-0.556-Pd-0.444,uoft4_240405_Ag-0.429-Pd-0.571_pp0,118.33333333333333,,50.0,,,,,,,,,False,-1.1848538426982267,-0.6299982188135586,0.16438329405662153,-1.3347506284382815,-1.608178615254237,-1.391179511799155,-1.8101084998754553,-0.9075901025423704,-0.5827907269551563,-1.213216416747477,-1.0035901894915242,-0.47644545229316065,-1.7471554324900591,-0.3591583725423742,-0.2666207478056468,-0.40191008185034865,0.4729149344067818,0.7253614539554939,0.26501826033473463,AgPd,3,41
42,uoft8_241025_Ag-0.6-Cd-0.4_pp0_rep1,uoft,8.0,241025.0,Ag-0.6-Cd-0.4,2.8424148402203855,pp0,1,HER,Ag-0.566-Cd-0.434,,Ag-0.571-Cd-0.429,uoft8_241025_Ag-0.6-Cd-0.4_pp0,1188.6666666666667,,50.0,,,,,,,,,False,-1.412184403691294,1.8805913526530629,0.14759928766479763,1.5803090889850406,-0.25047389693877453,0.07250510129791184,-0.39651303938964005,0.29652810448979494,0.4435133712200518,-0.090139883730419,0.008951385918371796,0.07204979834192271,-0.12849605595915656,0.20399351836734939,0.06978529913437197,0.05139329146165295,0.0588110612244881,0.11705320798657949,-0.15483112431582824,AgCd,7,42
43,vsp11_240802_Ag-0.5-Zn-0.5_pp0_rep1,vsp,11.0,240802.0,Ag-0.5-Zn-0.5,3.18226120661157,pp0,1,HER,Ag-0.575-Zn-0.425,dcgat-agm003292345,Ag-0.571-Zn-0.429,vsp11_240802_Ag-0.5-Zn-0.5_pp0,1651.0,,50.0,,,,,,,26.9,100.0,True,-1.673957956351804,0.983757240500001,1.2472752679879435,0.6054666149865947,-0.19274769800000296,-0.15357308195032615,-0.23279559214765175,-0.15000610350000443,0.04777282621019531,-0.31831195101576804,-0.188789120499996,0.04348651411670446,-0.4795818675305901,0.13426380400000215,0.2518917480568181,-0.23298177058976197,-0.23720278400000225,-0.04857094455143101,-0.3894747211831298,AgZn,8,43
44,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4.0,240405.0,Ag-0.556-Pd-0.444,2.5014711816666666,pp0,1,HER,Ag-0.599-Pd-0.401,,Ag-0.583-Pd-0.417,uoft4_240405_Ag-0.556-Pd-0.444_pp0,187.33333333333334,,50.0,,,,,,,,,False,-1.1495656394996336,-0.37734200153847025,-0.016223578629612666,-1.1003925464432325,-1.5918074461538554,-1.6574680823581425,-1.7926569446942184,-0.8672710230769203,-0.8315560735998393,-1.147958931710284,-0.7697843984615432,-0.6454077623134267,-1.2684071905326464,-0.38407511596155075,-0.5455340583638993,-0.5956551776358066,0.5050524032692383,0.5038843149622675,0.3587600914167371,AgPd,3,44
45,vsp1_240503_Ag-0.5-Au-0.5_pp0_rep1,vsp,1.0,240503.0,Ag-0.5-Au-0.5,2.544364,pp0,1,HER,Ag-0.665-Au-0.335,,Ag-0.667-Au-0.333,vsp1_240503_Ag-0.5-Au-0.5_pp0,2036.0,,50.0,,,,,,,,,False,-1.1826047022913606,1.8583292259544146,1.8174738864260647,-0.2017327800000146,-0.3065342206837587,-0.15375934325665297,-5.221532730000007,-0.061953245156697395,0.0017606672514843332,-1.6477597699999833,0.13364544886040286,0.3814314604892687,-2.3275374999999765,0.1983398723646731,0.24817413288299775,-2.5251326799999845,0.5560179656980054,0.7020937968645717,0.3045598931972214,AgAu,9,45
46,uoft8_241025_Ag-0.75-Cd-0.25_pp0_rep1,uoft,8.0,241025.0,Ag-0.75-Cd-0.25,2.939471553719008,pp0,1,HER,Ag-0.681-Cd-0.319,,Ag-0.667-Cd-0.333,uoft8_241025_Ag-0.75-Cd-0.25_pp0,1207.6666666666667,,50.0,,,,,,,,,False,-1.4869443046779733,2.025798459440389,2.0508031426229647,1.2821611691696158,-0.17457981201946826,-0.035843653033716276,-1.501491499999989,0.31259922583941346,0.3930096132470924,-1.1213822099999884,0.11783423163017379,0.36737508871012425,-1.2263477199999921,0.2868680547931899,0.3548075113214612,-1.0556160999999789,0.2013071947688535,0.33599187684394594,-1.1412016699999918,AgCd,7,46
47,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4.0,240405.0,Ag-0.5-Cu-0.25-Pd-0.25,2.638780281,pp0,1,HER,Ag-0.588-Cu-0.17-Pd-0.242,,Ag-0.667-Cu-0.111-Pd-0.222,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0,153.0,,50.0,,,,,,,,,False,-1.2553307566223748,0.44600422344262197,0.35913957832495813,-0.7408116116633497,-1.2931295165573755,-1.3709508307565943,-1.68838318446741,-0.6003135721311554,-0.6164373876727268,-1.0169354948215874,-0.41876646639343773,-0.40934364291521763,-1.207015767841295,-0.21370159163934688,-0.24752294445514866,-0.3803736237900512,0.20811234213114646,0.20986612436600766,0.07413194908128795,AgCuPd,2,47
48,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4.0,240405.0,Ag-0.625-Pd-0.375,2.625631524833333,pp0,1,HER,Ag-0.68-Pd-0.32,,Ag-0.667-Pd-0.333,uoft4_240405_Ag-0.625-Pd-0.375_pp0,214.0,,50.0,,,,,,,,,False,-1.2452026606495812,-0.016211428285718865,0.23467767153713953,-1.2283921021387545,-1.4145031250857183,-1.3160993934865846,-1.746776855888957,-0.7475812629714256,-0.48122531091160314,-1.0344029792529728,-0.520116525028571,-0.2901209591620745,-1.6447883660468312,-0.2978081212571478,-0.2697030905709182,-0.4325561904109295,0.5028488269142958,0.7533084940399093,0.2434151644296524,AgPd,3,48
49,vsp1_240503_Ag-0.6-Au-0.4_pp0_rep1,vsp,1.0,240503.0,Ag-0.6-Au-0.4,2.600446,pp0,1,HER,Ag-0.684-Au-0.316,,Ag-0.7-Au-0.3,vsp1_240503_Ag-0.6-Au-0.4_pp0,2044.0,,50.0,,,,,,,,,False,-1.2258029996167124,2.0565397868571367,0.6339655317083823,0.4974058817666757,-0.1755298181428613,0.6344064665963077,-1.992084448526677,0.023734241214285343,0.6576642290483441,-1.8129521468158742,0.27003519992856967,0.6316899180582389,-1.4747668776439358,0.32182920485713373,0.6924215670001534,-2.224595210000009,0.5241447559285752,0.10430461057680811,0.38995823243568895,AgAu,9,49
50,vsp1_240503_Ag-0.667-Au-0.333_pp0_rep1,vsp,1.0,240503.0,Ag-0.667-Au-0.333,2.506418,pp0,1,HER,Ag-0.718-Au-0.282,,Ag-0.714-Au-0.286,vsp1_240503_Ag-0.667-Au-0.333_pp0,2046.0,,50.0,,,,,,,,,False,-1.1533760265967032,1.8618703196428592,1.6479441100000258,1.5051194299304327,-0.28674356714285815,-0.1858760000000074,-0.40036624964009443,-0.0830267439285736,-0.0707965800000351,-0.2708799609686003,0.13305296517858164,0.3643705500000465,-0.025211846068051613,0.207403142500003,0.2193141000000196,0.09820549486662784,0.5110042701785774,0.4975143400000092,0.291401670053515,AgAu,9,50
51,uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6.0,240624.0,Ag-0.714-Cd-0.286,2.91257673,pp0,1,HER,Ag-0.728-Cd-0.272,,Ag-0.714-Cd-0.286,uoft6_240624_Ag-0.714-Cd-0.286_pp0,944.3333333333334,,50.0,,,,,,,,,False,-1.466228021529608,1.9579363536363614,1.927240801150673,0.5785984003817983,-0.24143568196969595,-0.1988009481663817,-1.7466513799299954,0.27053706080808027,0.6270476513060543,-1.3824023499703182,0.04929692702020397,0.1803939344136816,-1.4397372099192207,0.22100148025252422,0.21542259478924708,-1.33650446999867,0.15774059949494967,0.1695252444997219,-0.5655601942643076,AgCd,7,51
52,vsp23_241025_Ag-0.667-Ga-0.333_pp0_rep1,vsp,23.0,241025.0,Ag-0.667-Ga-0.333,3.0025573223140496,pp0,1,HER,Ag-0.766-Ga-0.234,,Ag-0.75-Ga-0.25,vsp23_241025_Ag-0.667-Ga-0.333_pp0,2103.0,,50.0,,,,,,,,,False,-1.5355373967354415,1.333909253377482,0.2624474407373604,0.2624474407373604,-0.1935712245695348,0.12569389471655792,0.12569389471655792,0.09047246059602275,0.2119369165758084,0.2119369165758084,0.07049723264901071,0.1875703635361447,0.1875703635361447,0.23362519112583058,0.12604256742896752,0.12604256742896752,0.03815238761589126,0.1707329008709129,0.1707329008709129,AgGa,4,52
53,vsp11_240802_Ag-0.6-Zn-0.4_pp0_rep1,vsp,11.0,240802.0,Ag-0.6-Zn-0.4,3.0831820330578505,pp0,1,HER,Ag-0.746-Zn-0.254,mp-864794,Ag-0.75-Zn-0.25,vsp11_240802_Ag-0.6-Zn-0.4_pp0,1661.0,,50.0,,,,,,,38.0,96.08,True,-1.5976402145108626,1.8872577172727254,2.1062620799999934,1.4568517556137466,-0.05436216545454768,0.2197595899999953,-0.15985350763087858,0.28766819727272136,0.579642800000002,0.041612473575482985,0.19064204818182098,0.6742368900000031,-0.1089239905453978,0.37346365181818314,0.3238882800000056,0.32253527693801004,0.15607330818181386,0.2630019199999935,-0.10657959415835985,AgZn,8,53
54,vsp1_240503_Ag-0.75-Au-0.25_pp0_rep1,vsp,1.0,240503.0,Ag-0.75-Au-0.25,2.466797,pp0,1,HER,Ag-0.769-Au-0.231,,Ag-0.778-Au-0.222,vsp1_240503_Ag-0.75-Au-0.25_pp0,2053.0,,50.0,,,,,,,,,False,-1.1228571481985048,1.9158828965384602,0.2284585307042015,1.5932247573989093,-0.2513290200000011,0.08975476501784678,-0.4368452166992673,-0.05630341692308002,0.19047665679253495,-0.3322421381759218,0.13536029153846563,0.1182672018731305,-0.03090357628282123,0.20904480538461784,0.07853876792140499,0.06397594009285101,0.4985366711538438,0.10205638811682019,0.3186896437468873,AgAu,9,54
55,vsp23_241025_Ag-0.7-Ga-0.3_pp0_rep1,vsp,23.0,241025.0,Ag-0.7-Ga-0.3,3.0259502258953166,pp0,1,HER,Ag-0.801-Ga-0.199,,Ag-0.8-Ga-0.2,vsp23_241025_Ag-0.7-Ga-0.3_pp0,2126.3333333333335,,50.0,,,,,,,,,False,-1.5535562549110922,1.5070780718181735,0.2742050103788264,0.2742050103788264,-0.17524322999999883,0.0727247557582508,0.0727247557582508,0.08165688727272814,0.325216396843535,0.325216396843535,0.035535425454542954,0.1360255500602545,0.1360255500602545,0.2786942854545409,0.0932097116987679,0.0932097116987679,0.013644289090907162,0.19673768843827555,0.19673768843827555,AgGa,4,55
56,uoft4_240405_Ag-0.833-Cu-0.167_pp0_rep1,uoft,4.0,240405.0,Ag-0.833-Cu-0.167,2.8733259095,pp0,1,HER,Ag-0.859-Cu-0.141,,Ag-0.833-Cu-0.167,uoft4_240405_Ag-0.833-Cu-0.167_pp0,257.5,,50.0,,,,,,,,,False,-1.4359942813951085,1.3349941261171339,1.3955468726386264,1.0053512508039422,-0.5862900970932767,-0.5680039930341948,-0.8510183353294334,-0.04365716459869896,-0.007607073981398639,-0.6005124818786048,-0.09064465219088831,0.045843969607011946,-0.6776684296759478,0.11801153802602532,0.12301482910518324,-0.17515109203689,0.1282364160954491,0.17834398058536252,-0.4530686169546358,AgCu,11,56
57,uoft4_240405_Ag-0.75-Pd-0.25_pp0_rep1,uoft,4.0,240405.0,Ag-0.75-Pd-0.25,2.8208785785000003,pp0,1,HER,Ag-0.82-Pd-0.18,,Ag-0.833-Pd-0.167,uoft4_240405_Ag-0.75-Pd-0.25_pp0,257.3333333333333,,50.0,,,,,,,,,False,-1.3955956615445482,1.0298106190740732,0.6404533148227213,0.4373744911744352,-1.0108488574999994,-0.9892997129143429,-1.2353102211215605,-0.36693247018518427,-0.3313711668169594,-0.5481852755411789,-0.08883769990740618,-0.08039696056382804,-1.1392513999969704,0.006156663611112199,-0.03410228639226123,-0.11602993126684918,0.5208355739814851,0.5759146177142302,0.4761229715244777,AgPd,3,57
58,vsp11_240802_Ag-0.667-Zn-0.333_pp0_rep1,vsp,11.0,240802.0,Ag-0.667-Zn-0.333,3.1614245454545453,pp0,1,HER,Ag-0.829-Zn-0.171,dcgat-agm003194924,Ag-0.833-Zn-0.167,vsp11_240802_Ag-0.667-Zn-0.333_pp0,1665.0,,50.0,,,,,,,34.65,100.0,True,-1.6579080957204293,1.8512876404347802,1.756918723737469,1.5257143112581306,-0.16536904304347982,0.005049573459933395,-0.25053361915939726,0.12813227347825834,0.31716370095639196,-0.013007413568587747,0.0378887478260922,0.4167820978127696,-0.11417480634904975,0.27865142130434856,0.23367377735782305,0.21926833549825478,0.0795522534782592,0.18219857145702129,-0.08652093284610751,AgZn,8,58
59,vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23.0,241025.0,Ag-0.75-Ga-0.25,3.0346858925619835,pp0,2,HER,Ag-0.855-Ga-0.145,dcgat-agm003299722,Ag-0.875-Ga-0.125,vsp23_241025_Ag-0.75-Ga-0.25_pp0,2143.0,,50.0,,,,,,,36.4,92.77,True,-1.5602850792397867,1.6895550018181689,0.21612835070298317,0.21612835070298317,-0.133946784545463,0.07317033874469174,0.07317033874469174,0.16626792181817895,0.19892790987671802,0.19892790987671802,0.14309809545454497,0.1994559975039896,0.1994559975039896,0.328805205454538,0.06970860046115716,0.06970860046115716,0.18710307181818694,0.2794166314609981,0.2794166314609981,AgGa,4,59
60,uoft4_240405_Ag-0.889-Cu-0.111_pp0_rep1,uoft,4.0,240405.0,Ag-0.889-Cu-0.111,2.862457835,pp0,1,HER,Ag-0.934-Cu-0.066,,Ag-0.889-Cu-0.111,uoft4_240405_Ag-0.889-Cu-0.111_pp0,282.0,,50.0,,,,,,,,,False,-1.4276229267072393,1.5853553858139495,1.6881676164802486,1.2020228729639502,-0.5634421453488327,-0.1872499602299068,-0.7356176935010543,-0.019209054651164438,0.31937182416809223,-0.17157867371280575,-0.05587762930232799,0.3409645919804418,-0.2083355570464987,0.18646151999999985,0.3733680670600873,0.14148875406875927,0.18002677162790437,0.47694847098588594,0.05763564269018062,AgCu,11,60
61,vsp23_241025_Ag-0.667-Ga-0.333_pp0_rep2,vsp,23.0,241025.0,Ag-0.667-Ga-0.333,3.0732018677685953,pp0,2,HER,Ag-0.943-Ga-0.057,,Ag-0.889-Ga-0.111,vsp23_241025_Ag-0.667-Ga-0.333_pp0,2124.3333333333335,,50.0,,,,,,,,,False,-1.5899527898911736,1.3836885704545425,0.24350024648567048,0.24350024648567048,-0.1803239168181818,0.06183324591065536,0.06183324591065536,0.027842040909087536,0.19980166828940735,0.19980166828940735,0.0505954404545538,0.1576708910382306,0.1576708910382306,0.2368913990909059,0.05573230061010804,0.05573230061010804,0.009695899545455062,0.2123402765583782,0.2123402765583782,AgGa,4,61
62,uoft4_240405_Ag-0.889-Hg-0.111_pp0_rep1,uoft,4.0,240405.0,Ag-0.889-Hg-0.111,3.01259808,pp0,1,HER,Ag-0.984-Hg-0.016,mp-2646971,Ag-0.889-Hg-0.111,uoft4_240405_Ag-0.889-Hg-0.111_pp0,296.3333333333333,,50.0,,,,,,,37.9,100.0,True,-1.5432714938769396,2.2611884483333404,2.2627905015850116,1.9997731633630196,-0.1406098133333368,-0.07540925008942367,-0.21203375387047668,0.3251147366666676,0.39639562467005324,0.26498591756259343,0.2838538016666732,0.37937104190937176,0.1962020385438604,0.34027966666667453,0.32930463577064684,0.2746415250796489,0.5250122583333313,0.5599386648441849,0.39319385696725484,AgHg,12,62
63,uoft4_240405_Ag-1.0_pp0_rep1,uoft,4.0,240405.0,Ag-1.0,2.8147074763333335,pp0,1,HER,Ag-1.0,,Ag-1.0,uoft4_240405_Ag-1.0_pp0,315.6666666666667,,50.0,,,,,,,,,False,-1.3908422450076774,2.18496661655462,2.1730588455380344,1.951969240997678,-0.20097229268908112,-0.1200586175908362,-0.25382699797313013,0.2448508353781519,0.31932195217026915,0.17073784110799078,0.12251004361344628,0.23776384336949027,-0.024905997664196763,0.2553220447899133,0.2969486964603525,0.21963384218628323,0.42509966067227095,0.4845680387945574,-0.41208018998656465,Ag,13,63
64,vsp12_240816_Ag-1.0_pp0_rep1,vsp,6.5,240659.5,Ag-1.0,2.86521570661157,pp0,1,HER,Ag-1.0,,Ag-1.0,vsp12_240816_Ag-1.0_pp0,1872.0,,50.0,,,,,,,,,False,-1.4297472332202337,2.18496661655462,2.1730588455380344,1.951969240997678,-0.20097229268908112,-0.1200586175908362,-0.25382699797313013,0.2448508353781519,0.31932195217026915,0.17073784110799078,0.12251004361344628,0.23776384336949027,-0.024905997664196763,0.2553220447899133,0.2969486964603525,0.21963384218628323,0.42509966067227095,0.4845680387945574,-0.41208018998656465,Ag,13,64
65,vsp15_240809_Au-0.167-In-0.167-Pd-0.667_pp0_rep2,vsp,15.0,240809.0,Au-0.167-In-0.167-Pd-0.667,2.7244168512396696,pp0,2,HER,Au-0.138-In-0.369-Pd-0.493,,Au-0.1-In-0.4-Pd-0.5,vsp15_240809_Au-0.167-In-0.167-Pd-0.667_pp0,1949.0,,50.0,,,,,,,,,False,-1.321294060768743,0.7624570515000073,0.9773075396267049,-0.010103959072681133,-0.9698207470000085,-0.7063831579599086,-1.0639068100139348,-0.25575462749998223,-0.14512198260495435,-0.4825766972474719,-0.1980888420000042,0.19880501935141276,-0.650133496607331,-0.0685635790000049,0.038915074137564676,-0.18118564729384648,0.15241126950001843,0.43155418965951176,-0.11089925388848713,AuInPd,14,65
66,uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep1,uoft,5.0,240507.0,Au-0.125-Pd-0.625-Tl-0.25,2.7106493166666668,pp0,1,HER,Au-0.124-Pd-0.582-Tl-0.295,,Au-0.125-Pd-0.625-Tl-0.25,uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,806.0,,50.0,,,,,,,,,False,-1.3106893381853535,-0.38248824736841636,-0.0850684875050935,-1.4496045180416217,-1.5075337757894753,-1.5843751236427577,-1.7255775020283628,-0.7093315989473701,-0.48932999262999805,-0.9884686029085306,-0.640811086842101,-0.504574971826193,-1.48794028162655,-0.3748674573684286,-0.38726843974029684,-0.4375395712713112,0.5481381221052767,0.7155050001526619,0.2955158770705867,AuPdTl,15,66
67,vsp15_240809_Au-0.375-In-0.25-Pd-0.375_pp0_rep3,vsp,15.0,240809.0,Au-0.375-In-0.25-Pd-0.375,2.921515429752066,pp0,3,HER,Au-0.171-In-0.537-Pd-0.292,,Au-0.143-In-0.571-Pd-0.286,vsp15_240809_Au-0.375-In-0.25-Pd-0.375_pp0,1991.0,,50.0,,,,,,,,,False,-1.473113236207968,1.4296910331034485,1.7410691405028,0.2794998827749617,-0.7368353120689621,-0.6109777136959884,-1.0442274514590397,-0.17951980827586164,-0.10148024387005784,-0.4486599040103864,-0.038585935862066864,0.1136370667926829,-0.3520184754498439,0.10854162172413935,0.21474210741215777,-0.20012079355823398,-0.08052579224137961,-0.15077505976946118,-0.48940350380807573,AuInPd,14,67
68,vsp3_240718_Au-0.125-Cu-0.875_pp0_rep1,vsp,3.0,240718.0,Au-0.125-Cu-0.875,2.946394016528926,pp0,1,HER,Au-0.157-Cu-0.843,,Au-0.167-Cu-0.833,vsp3_240718_Au-0.125-Cu-0.875_pp0,2264.0,,50.0,,,,,,,,,False,-1.4922764719809676,0.4566492383999981,0.42822927460717575,0.08424660531484984,-0.7327750243999994,-0.6018350117994969,-0.7914058764270339,-0.2459635675999969,-0.11654685984628277,-0.37713139096041315,-0.40925260582856987,-0.21574565913363622,-0.5881879837148645,-0.0968122326285745,-0.040419930637361434,-0.1658334178244948,-0.11408712891428169,0.11186964216006758,-0.2996144280039025,AuCu,16,68
69,vsp10_240726_Au-0.2-Zn-0.8_pp0_rep1,vsp,10.0,240726.0,Au-0.2-Zn-0.8,3.1637627272727267,pp0,1,HER,Au-0.17-Zn-0.83,,Au-0.167-Zn-0.833,vsp10_240726_Au-0.2-Zn-0.8_pp0,1479.0,,50.0,,,,,,,,,False,-1.6597091276626306,0.7928037532544376,0.8449244138987492,-0.16603859193897497,-0.21052328674556475,-0.07654883568331115,-1.108880261239604,-0.11863359301775396,-0.09265581359452885,-1.0536401475649988,-0.2433042089940776,-0.013310406877738797,-0.9271138704006439,0.08862879840237019,0.24913094508427522,-0.6925936788300954,-0.3450222776923099,-0.03864626664128149,-1.1907189502322448,AuZn,17,69
70,vsp14_240906_Au-0.25-Cu-0.25-Zn-0.5_pp0_rep1,vsp,14.0,240906.0,Au-0.25-Cu-0.25-Zn-0.5,2.971332055785124,pp0,1,HER,Au-0.157-Cu-0.219-Zn-0.624,,Au-0.182-Cu-0.182-Zn-0.636,vsp14_240906_Au-0.25-Cu-0.25-Zn-0.5_pp0,1887.375,,50.0,,,,,,,,,False,-1.5114855022313245,0.8020865867088564,0.39234629415842953,0.24769785249725987,-0.6446451491139255,-0.8664934295799844,-1.0066806529626988,-0.13827272253164805,-0.4481328600289094,-0.6944706337376516,-0.37620041481012456,-0.45801044550142883,-0.6961047190272759,-0.0415495211392432,-0.1099743336364929,-0.3376072616231332,-0.39563424974683575,-0.3729535108935016,-0.7830591156994295,AuCuZn,18,70
71,vsp10_240726_Au-0.25-Zn-0.75_pp0_rep1,vsp,10.0,240726.0,Au-0.25-Zn-0.75,3.1009585041322314,pp0,1,HER,Au-0.221-Zn-0.779,,Au-0.2-Zn-0.8,vsp10_240726_Au-0.25-Zn-0.75_pp0,1487.0,,50.0,,,,,,,,,False,-1.61133290169867,0.8012938187500032,1.1272529587226197,-0.12829998314539368,-0.21419755166666862,0.050751604152659835,-0.7538313406343635,-0.21892036625000108,0.324387131461751,-0.9539008842432296,-0.2551015999999926,0.3685082645640824,-0.8708820095676458,0.06045575041667115,0.3785495923299166,-0.47990944503766053,-0.3541056287500002,-0.10140961373513005,-0.8251611839005184,AuZn,17,71
72,vsp14_240906_Au-0.25-Cu-0.5-Zn-0.25_pp0_rep1,vsp,14.0,240906.0,Au-0.25-Cu-0.5-Zn-0.25,2.9162115454545456,pp0,1,HER,Au-0.252-Cu-0.241-Zn-0.507,,Au-0.25-Cu-0.25-Zn-0.5,vsp14_240906_Au-0.25-Cu-0.5-Zn-0.25_pp0,1901.5,,50.0,,,,,,,,,False,-1.4690278118139815,0.9184450639834013,0.9684085333001567,-0.29371278755498803,-0.5357183761825713,-0.3757442124008179,-1.3832524155554216,-0.2053517935684667,0.10280166856773093,-0.9698214154847871,-0.2606838153941866,0.09551332852439726,-0.9709939719544876,0.06310740257261527,0.18358580176130124,-0.5523342731749499,-0.2073751909958527,-0.048876592694454775,-0.7277974479260398,AuCuZn,18,72
