,voltage,sample id,source,batch number,batch date,composition,post processing id,rep,reaction,xrf comp,bulk_id,computational_comp_nearest_xrf,sid,Unnamed: 0,total reps,current density,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,rwp,q_score,matched,H2_pr,CO_pr,CH4_pr,Total_Liquid_pr,C2H4_pr,C_mean_energy,C_wulff_energy,C_boltz_energy,CO_mean_energy,CO_wulff_energy,CO_boltz_energy,CHO_mean_energy,CHO_wulff_energy,CHO_boltz_energy,COCOH_mean_energy,COCOH_wulff_energy,COCOH_boltz_energy,H_mean_energy,H_wulff_energy,H_boltz_energy,OH_mean_energy,OH_wulff_energy,OH_boltz_energy,elements,loco_cv,loo_cv
30,3.3,vsp11_240802_Ag-0.375-Zn-0.625_pp0_rep1,vsp,11.0,240802.0,Ag-0.375-Zn-0.625,pp0,1,CO2R,Ag-0.413-Zn-0.587,dcgat-agm003290582,Ag-0.4-Zn-0.6,,1626.4417110959605,,88.95722260098586,17.41817079303859,64.96817808796555,0.022921786116048257,0.0,82.43281090425921,17.51052967076624,34.7,100.0,True,7.745128065316254e-08,2.8888616688881656e-07,2.5480885889799448e-11,7.786196174273786e-08,0.0,0.8997726696296274,0.6961815800000011,0.09776770056363232,-0.1977695844444485,-0.1867979200000178,-0.6683370131114706,-0.06564953000000304,-0.287745440000009,-0.568326085956838,-0.15840085814814342,-0.2698231899999967,-0.6222521877709863,0.1713727170370397,0.1727384900000004,-0.33212897239971595,-0.219562165185188,-0.4528270300000088,-0.7856984447188478,AgZn,8,30
31,3.3,vsp13_240823_Ag-0.4-Au-0.2-Zn-0.4_pp0_rep1,vsp,13.0,240823.0,Ag-0.4-Au-0.2-Zn-0.4,pp0,1,CO2R,Ag-0.393-Au-0.059-Zn-0.548,,Ag-0.417-Au-0.083-Zn-0.5,,1776.0498979925849,,151.24744981462467,63.51696497843552,16.045341615822597,0.008040818779398471,0.0,79.58108720624045,20.416302624060595,,,False,4.972883628942108e-07,1.2562252725582475e-07,1.5738337027334553e-11,1.5984374744162982e-07,0.0,1.1760655392307622,1.1842340410355585,0.5559917083912188,-0.2340949097435947,-0.04165795471476123,-0.45788973771291863,-0.07315162076923287,-0.00864046118592198,-0.40023828427068564,-0.20130773256410459,0.0132079635551363,-0.4844843648051315,0.09315073487178949,0.17899025342481667,-0.11852067940016142,-0.2052234658974335,-0.06685997806534874,-0.4579827703252083,AgAuZn,0,31
32,3.3,uoft4_240405_Ag-0.4-Pd-0.6_pp0_rep1,uoft,4.0,240405.0,Ag-0.4-Pd-0.6,pp0,1,CO2R,Ag-0.407-Pd-0.593,,Ag-0.429-Pd-0.571,,99.0,,134.90675604163357,23.52113088332272,67.54880195938718,0.011689359408311447,0.0,91.17690161450138,8.684524681368059,,,False,1.6177220091576068e-07,4.645830345657792e-07,2.009909098502036e-11,5.972989473088181e-08,0.0,-1.0605705864516106,-1.2529595499999855,-1.732755269999246,-1.6558347579570012,-1.604118519999986,-1.751440307995061,-0.9967224472042991,-0.8945096700000192,-2.134775339999976,-1.2574773202150544,-1.292005459999956,-3.6346174799999744,-0.38329417698925267,-0.364358669999973,-0.3937144476504968,0.44625008999999954,0.5761065099999882,0.46326549357426666,AgPd,3,32
33,3.3,vsp1_240503_Ag-0.25-Au-0.75_pp0_rep1,vsp,1.0,240503.0,Ag-0.25-Au-0.75,pp0,1,CO2R,Ag-0.462-Au-0.538,,Ag-0.444-Au-0.556,,2019.5366332965536,,181.70791620692148,39.06772645994006,49.64902119483633,0.007879405226912125,0.0,88.74746255255664,11.252466062714062,,,False,3.6446056181400506e-07,4.631728487384641e-07,1.8376628972159874e-11,1.0497360544425416e-07,0.0,1.6391201842105245,1.6093126934354227,1.286940205088098,-0.3723755457894676,-0.149957316082502,-0.4718441870847752,-0.1802089121052642,0.02789951296747959,-0.25478115456747696,0.09294203052631791,0.29701091161834287,0.023775370055494405,0.1549982073684249,0.2386186552830492,0.055192173865766636,0.6100636347368434,0.7727144174211786,0.4597855135790897,AgAu,9,33
34,3.3,vsp11_240802_Ag-0.429-Zn-0.571_pp0_rep1,vsp,11.0,240802.0,Ag-0.429-Zn-0.571,pp0,1,CO2R,Ag-0.478-Zn-0.522,dcgat-agm003193172,Ag-0.462-Zn-0.538,,1643.1133462082798,,79.55512639067068,11.549658218919223,79.03586784637605,0.015955175744545823,0.0,90.70123219266205,10.127282152865794,31.4,100.0,True,4.508052151155912e-08,3.0849208462263086e-07,1.556902441914879e-11,3.952871611369786e-08,0.0,0.8666751521428603,0.7863685300000043,0.6607230167596341,-0.16203567857142884,-0.0705659599999961,-0.20581150826511163,0.11025775071428155,-0.1812402399999939,-0.17307888264007562,-0.1957287807142762,-0.114912299999986,-0.31243712018281805,0.19350702714286225,0.3470677000000108,0.029203873472902334,-0.30049703357143287,-0.2560386100000045,-0.3723182501811929,AgZn,8,34
35,3.3,vsp13_240823_Ag-0.636-Au-0.182-Zn-0.182_pp0_rep1,vsp,13.0,240823.0,Ag-0.636-Au-0.182-Zn-0.182,pp0,1,CO2R,Ag-0.552-Au-0.237-Zn-0.211,dcgat-agm003166480,Ag-0.5-Au-0.25-Zn-0.25,,1849.2914059587633,,135.82811917526595,66.44332550251036,17.359845639314194,0.009666353035906811,0.0,83.82318927196762,16.16639230477538,35.7,81.87,True,4.6040701941769383e-07,1.2029191386644112e-07,1.674531172334568e-11,1.1202209461200971e-07,0.0,1.4613997496153748,0.18634187826479315,1.100627310058903,-0.3048728796153898,0.09575936121379457,-0.4490278463404398,0.06702160692307703,0.6325171527680741,-0.2773627291251217,-0.16180042923077195,0.13089188481119465,-0.2557002327326373,0.1494333526922964,0.07955137738109029,0.08770271800567786,-0.18770535384613835,0.19504523484235972,-0.3671694366267512,AgAuZn,0,35
36,3.3,vsp13_240823_Ag-0.5-Au-0.333-Zn-0.167_pp0_rep1,vsp,13.0,240823.0,Ag-0.5-Au-0.333-Zn-0.167,pp0,1,CO2R,Ag-0.454-Au-0.383-Zn-0.162,,Ag-0.5-Au-0.375-Zn-0.125,,1829.5,,142.90421277222796,67.91771082466693,12.943961087552553,0.005187879460375134,0.008785822277842902,80.88120759810266,19.118400770901843,,,False,4.984187591026085e-07,9.499014240608487e-08,9.517901927264959e-12,1.4030168968531354e-07,6.447535678467118e-11,1.6101490393616988,1.605130779999996,1.1737136761256832,-0.330536005106383,-0.174813450000002,-0.5862972555350413,-0.1613061806382925,0.0886195799999995,-0.28738624032116633,0.030977121276595097,0.3030312500000036,-0.3142994600291645,0.1665982419148905,0.2671633700000058,0.06100113425652281,0.14377508872341047,0.8639379499999933,-0.4600300204856587,AgAuZn,0,36
37,3.3,vsp1_240503_Ag-0.333-Au-0.667_pp0_rep1,vsp,1.0,240503.0,Ag-0.333-Au-0.667,pp0,1,CO2R,Ag-0.498-Au-0.502,,Ag-0.5-Au-0.5,,2024.8980173765094,,164.96695627515683,39.6709237847729,51.147598218978224,0.006522233848731776,0.0,90.82661570701457,9.173384281657738,,,False,3.3610333981930944e-07,4.333369870185179e-07,1.3814554656795781e-11,7.771951848760757e-08,0.0,1.708565452372226,1.7354271389472629,1.3207511060190635,-0.36587196717454173,-0.13899719390973922,-0.7136138831321877,-0.1596682071070415,-0.004609708077156188,-0.4255251302746566,0.08625266578592417,0.38746245494790305,-0.20400749442992924,0.15640845419479138,0.22708705992759298,-0.0452523583385353,0.6192031029701064,0.7960047662456694,0.36199397495235175,AgAu,9,37
38,3.3,uoft6_240624_Ag-0.417-Cd-0.583_pp0_rep1,uoft,7.2,240864.6,Ag-0.417-Cd-0.583,pp0,1,CO2R,Ag-0.498-Cd-0.502,,Ag-0.5-Cd-0.5,,1076.234029655848,,113.07036943399714,19.87792318443773,48.8881391391646,0.050374827563636405,0.0033840151327084217,68.87537510139258,31.083797140287786,,,False,1.1452828761330663e-07,2.816730303391584e-07,7.255967696106756e-11,1.7909185109356044e-07,1.949728122050663e-11,1.96400103710177,1.9592151669645872,0.35767767000296546,-0.1471764489601801,0.03372877425590552,-2.284367660000015,0.434286835243359,0.4617435403739461,-1.176534239635249,0.11025608117257144,0.41799647161944326,-1.9682550299999944,0.294098635265489,0.38758834707782075,-1.8067839100000072,0.11423754216814011,0.2921018506236686,-1.2439652899341893,AgCd,7,38
39,3.3,uoft4_240405_Ag-0.444-Pd-0.556_pp0_rep1,uoft,4.0,240405.0,Ag-0.444-Pd-0.556,pp0,1,CO2R,Ag-0.485-Pd-0.515,dcgat-agm001417020,Ag-0.5-Pd-0.5,,152.48858380715708,,117.80828595095815,30.230742231622624,57.74510676972365,0.026760364711353613,0.0011301569493278193,88.0533245612647,11.943159266879725,30.5,72.98,True,1.809992116345616e-07,3.457347729339085e-07,4.0055292710790095e-11,7.150675941624765e-08,6.766539679521367e-12,-0.6603889161654183,-0.31727480194611585,-1.4562484455608116,-1.6282461261654149,-1.5233214228627097,-1.8040323028536482,-0.925367216315787,-0.7083634745739957,-1.096197346328885,-0.9385334952631569,-0.7332584635528945,-1.4235581802842292,-0.39991368390978005,-0.3869090473798795,-0.5069940280235377,0.4858560501503795,0.7491351595966049,0.174854037281256,AgPd,3,39
40,3.3,vsp1_240503_Ag-0.4-Au-0.6_pp0_rep1,vsp,1.0,240503.0,Ag-0.4-Au-0.6,pp0,1,CO2R,Ag-0.547-Au-0.453,,Ag-0.556-Au-0.444,,2031.9384995877988,,176.53751030502872,43.06937802983441,45.5168471696616,0.005005676256751183,0.0,88.62446738217312,11.358891483978685,,,False,3.900150109408917e-07,4.121780824086524e-07,1.1332232837742727e-11,1.0286050992729841e-07,0.0,1.7814336005128222,1.830325833665299,1.5039397806033996,-0.29867340717948254,-0.19803360989875476,-0.4236978837875368,-0.11172517153846244,0.0007629317359899024,-0.2572388481605495,0.15620162128205856,0.2566780425451192,0.04863771518725822,0.19938100820513135,0.2601816005436319,0.12366250906005224,0.5864092092307717,0.5561471718381931,0.4541125265633432,AgAu,9,40
41,3.3,uoft4_240405_Ag-0.429-Pd-0.571_pp0_rep1,uoft,4.0,240405.0,Ag-0.429-Pd-0.571,pp0,1,CO2R,Ag-0.566-Pd-0.434,,Ag-0.556-Pd-0.444,,116.38998017612566,,97.16765786038358,26.002456823271178,68.29422403080687,0.023237330753527217,0.0,94.44512126378812,5.444501552006719,,,False,1.2956037257125755e-07,3.402841958371198e-07,2.8945699731862645e-11,2.7127884658632795e-08,0.0,-0.6299982188135586,0.16438329405662153,-1.3347506284382815,-1.608178615254237,-1.391179511799155,-1.8101084998754553,-0.9075901025423704,-0.5827907269551563,-1.213216416747477,-1.0035901894915242,-0.47644545229316065,-1.7471554324900591,-0.3591583725423742,-0.2666207478056468,-0.40191008185034865,0.4729149344067818,0.7253614539554939,0.26501826033473463,AgPd,3,41
42,3.3,uoft8_241025_Ag-0.6-Cd-0.4_pp0_rep1,uoft,8.0,241025.0,Ag-0.6-Cd-0.4,pp0,1,CO2R,Ag-0.566-Cd-0.434,,Ag-0.571-Cd-0.429,,1191.0,,111.43174658650197,28.354158030834398,41.386911333548156,0.05967788985747698,0.0040303154354584024,69.8450817843022,30.116635478085918,,,False,1.612083643991374e-07,2.3530645051628383e-07,8.482508107147482e-11,1.7122897958555214e-07,2.291447196761377e-11,1.8805913526530629,0.14759928766479763,1.5803090889850406,-0.25047389693877453,0.07250510129791184,-0.39651303938964005,0.29652810448979494,0.4435133712200518,-0.090139883730419,0.008951385918371796,0.07204979834192271,-0.12849605595915656,0.20399351836734939,0.06978529913437197,0.05139329146165295,0.0588110612244881,0.11705320798657949,-0.15483112431582824,AgCd,7,42
43,3.3,vsp11_240802_Ag-0.5-Zn-0.5_pp0_rep1,vsp,11.0,240802.0,Ag-0.5-Zn-0.5,pp0,1,CO2R,Ag-0.575-Zn-0.425,dcgat-agm003292345,Ag-0.571-Zn-0.429,,1653.301020051456,,82.52550128639683,19.071090778069717,85.3139539914945,0.032281836883212726,0.0,104.51435850802147,0.0,26.9,100.0,True,7.756731724041166e-08,3.469950728723831e-07,3.282475438561185e-11,0.0,0.0,0.983757240500001,1.2472752679879435,0.6054666149865947,-0.19274769800000296,-0.15357308195032615,-0.23279559214765175,-0.15000610350000443,0.04777282621019531,-0.31831195101576804,-0.188789120499996,0.04348651411670446,-0.4795818675305901,0.13426380400000215,0.2518917480568181,-0.23298177058976197,-0.23720278400000225,-0.04857094455143101,-0.3894747211831298,AgZn,8,43
44,3.3,uoft4_240405_Ag-0.556-Pd-0.444_pp0_rep1,uoft,4.0,240405.0,Ag-0.556-Pd-0.444,pp0,1,CO2R,Ag-0.599-Pd-0.401,,Ag-0.583-Pd-0.417,,189.01050836547512,,100.39406370531697,21.373682044582917,70.01215453014345,0.022593961959053638,0.0,91.41405513062749,8.584696148579393,,,False,1.1111619753579629e-07,3.639749284400812e-07,2.93650286240078e-11,4.462959592271558e-08,0.0,-0.37734200153847025,-0.016223578629612666,-1.1003925464432325,-1.5918074461538554,-1.6574680823581425,-1.7926569446942184,-0.8672710230769203,-0.8315560735998393,-1.147958931710284,-0.7697843984615432,-0.6454077623134267,-1.2684071905326464,-0.38407511596155075,-0.5455340583638993,-0.5956551776358066,0.5050524032692383,0.5038843149622675,0.3587600914167371,AgPd,3,44
45,3.3,vsp1_240503_Ag-0.5-Au-0.5_pp0_rep1,vsp,1.0,240503.0,Ag-0.5-Au-0.5,pp0,1,CO2R,Ag-0.665-Au-0.335,,Ag-0.667-Au-0.333,,2038.0603212328465,,223.49196917883978,42.291893046417165,47.79626873122979,0.0064431558245483704,0.0013254705820580804,90.22230880027958,9.760115855369744,,,False,4.8213052459039e-07,5.448807905467672e-07,1.8363106224032577e-11,1.1126600013500843e-07,1.511045689904228e-11,1.8583292259544146,1.8174738864260647,-0.2017327800000146,-0.3065342206837587,-0.15375934325665297,-5.221532730000007,-0.061953245156697395,0.0017606672514843332,-1.6477597699999833,0.13364544886040286,0.3814314604892687,-2.3275374999999765,0.1983398723646731,0.24817413288299775,-2.5251326799999845,0.5560179656980054,0.7020937968645717,0.3045598931972214,AgAu,9,45
46,3.3,uoft8_241025_Ag-0.75-Cd-0.25_pp0_rep1,uoft,8.0,241025.0,Ag-0.75-Cd-0.25,pp0,1,CO2R,Ag-0.681-Cd-0.319,,Ag-0.667-Cd-0.333,,1210.569198253369,,97.91139114361908,25.76423001914536,46.94723555274088,0.06423382818906839,0.004111258767407985,72.81979370685792,27.17032552037141,,,False,1.297037978042497e-07,2.3634452661990214e-07,8.084242627702071e-11,1.3678244624237354e-07,2.0697140007389328e-11,2.025798459440389,2.0508031426229647,1.2821611691696158,-0.17457981201946826,-0.035843653033716276,-1.501491499999989,0.31259922583941346,0.3930096132470924,-1.1213822099999884,0.11783423163017379,0.36737508871012425,-1.2263477199999921,0.2868680547931899,0.3548075113214612,-1.0556160999999789,0.2013071947688535,0.33599187684394594,-1.1412016699999918,AgCd,7,46
47,3.3,uoft4_240405_Ag-0.5-Cu-0.25-Pd-0.25_pp0_rep1,uoft,4.0,240405.0,Ag-0.5-Cu-0.25-Pd-0.25,pp0,1,CO2R,Ag-0.588-Cu-0.17-Pd-0.242,,Ag-0.667-Cu-0.111-Pd-0.222,,155.5,,96.92077472499605,39.38796042881735,56.44458127351297,0.029520875366720965,0.0,96.52075153147092,3.270617375522694,,,False,1.9558471550443664e-07,2.8028101099822677e-07,3.6647188298037346e-11,1.6240565948356746e-08,0.0,0.44600422344262197,0.35913957832495813,-0.7408116116633497,-1.2931295165573755,-1.3709508307565943,-1.68838318446741,-0.6003135721311554,-0.6164373876727268,-1.0169354948215874,-0.41876646639343773,-0.40934364291521763,-1.207015767841295,-0.21370159163934688,-0.24752294445514866,-0.3803736237900512,0.20811234213114646,0.20986612436600766,0.07413194908128795,AgCuPd,2,47
48,3.3,uoft4_240405_Ag-0.625-Pd-0.375_pp0_rep1,uoft,4.0,240405.0,Ag-0.625-Pd-0.375,pp0,1,CO2R,Ag-0.68-Pd-0.32,,Ag-0.667-Pd-0.333,,215.66071588313218,,98.21476493966173,28.470363203968127,70.65872148165079,0.045522485456764065,0.0,99.23877283130484,0.7570569197619873,,,False,1.439312259954075e-07,3.5721344112338395e-07,5.7534453417483554e-11,3.8272827722290125e-09,0.0,-0.016211428285718865,0.23467767153713953,-1.2283921021387545,-1.4145031250857183,-1.3160993934865846,-1.746776855888957,-0.7475812629714256,-0.48122531091160314,-1.0344029792529728,-0.520116525028571,-0.2901209591620745,-1.6447883660468312,-0.2978081212571478,-0.2697030905709182,-0.4325561904109295,0.5028488269142958,0.7533084940399093,0.2434151644296524,AgPd,3,48
49,3.3,vsp1_240503_Ag-0.6-Au-0.4_pp0_rep1,vsp,1.0,240503.0,Ag-0.6-Au-0.4,pp0,1,CO2R,Ag-0.684-Au-0.316,,Ag-0.7-Au-0.3,,2040.6375008615341,,181.8750430767109,48.705149737472645,38.342720855165446,0.005377342046979994,0.002292417775113856,87.0577394603267,12.936817303731303,,,False,4.548046510066895e-07,3.580411490607471e-07,1.2553293574717823e-11,1.2080292763034096e-07,2.14064071621165e-11,2.0565397868571367,0.6339655317083823,0.4974058817666757,-0.1755298181428613,0.6344064665963077,-1.992084448526677,0.023734241214285343,0.6576642290483441,-1.8129521468158742,0.27003519992856967,0.6316899180582389,-1.4747668776439358,0.32182920485713373,0.6924215670001534,-2.224595210000009,0.5241447559285752,0.10430461057680811,0.38995823243568895,AgAu,9,49
50,3.3,vsp1_240503_Ag-0.667-Au-0.333_pp0_rep1,vsp,1.0,240503.0,Ag-0.667-Au-0.333,pp0,1,CO2R,Ag-0.718-Au-0.282,,Ag-0.714-Au-0.286,,2047.6393698704342,,236.06301295658244,55.9645537924365,30.92418679522346,0.004197594821767395,0.0,87.0932538221865,12.897444277224766,,,False,6.713624666963374e-07,3.7097299845219787e-07,1.2588805872487765e-11,1.5472043315400092e-07,0.0,1.8618703196428592,1.6479441100000258,1.5051194299304327,-0.28674356714285815,-0.1858760000000074,-0.40036624964009443,-0.0830267439285736,-0.0707965800000351,-0.2708799609686003,0.13305296517858164,0.3643705500000465,-0.025211846068051613,0.207403142500003,0.2193141000000196,0.09820549486662784,0.5110042701785774,0.4975143400000092,0.291401670053515,AgAu,9,50
51,3.3,uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6.0,240624.0,Ag-0.714-Cd-0.286,pp0,1,CO2R,Ag-0.728-Cd-0.272,,Ag-0.714-Cd-0.286,,943.1492191928182,,122.38287892272486,23.917131016610572,45.568328717111015,0.06100325958410108,0.007935512800351338,69.63037239835872,30.333412010341586,,,False,1.486099446217864e-07,2.831404319545724e-07,9.476148103053776e-11,1.8847773488868565e-07,4.930759115659226e-11,1.9579363536363614,1.927240801150673,0.5785984003817983,-0.24143568196969595,-0.1988009481663817,-1.7466513799299954,0.27053706080808027,0.6270476513060543,-1.3824023499703182,0.04929692702020397,0.1803939344136816,-1.4397372099192207,0.22100148025252422,0.21542259478924708,-1.33650446999867,0.15774059949494967,0.1695252444997219,-0.5655601942643076,AgCd,7,51
52,3.3,vsp23_241025_Ag-0.667-Ga-0.333_pp0_rep1,vsp,23.0,241025.0,Ag-0.667-Ga-0.333,pp0,1,CO2R,Ag-0.766-Ga-0.234,,Ag-0.75-Ga-0.25,,2104.0188996182246,,99.05501908876576,33.66791301617599,46.37934852733823,0.03590134332613747,0.0,80.1349903961349,19.83619061500032,,,False,1.7220154658069454e-07,2.3721682843767228e-07,4.590622265564135e-11,1.0145632432076628e-07,0.0,1.333909253377482,0.2624474407373604,0.2624474407373604,-0.1935712245695348,0.12569389471655792,0.12569389471655792,0.09047246059602275,0.2119369165758084,0.2119369165758084,0.07049723264901071,0.1875703635361447,0.1875703635361447,0.23362519112583058,0.12604256742896752,0.12604256742896752,0.03815238761589126,0.1707329008709129,0.1707329008709129,AgGa,4,52
53,3.3,vsp11_240802_Ag-0.6-Zn-0.4_pp0_rep1,vsp,11.0,240802.0,Ag-0.6-Zn-0.4,pp0,1,CO2R,Ag-0.746-Zn-0.254,mp-864794,Ag-0.75-Zn-0.25,,1658.0245858822823,,101.2292941141146,7.768273540316137,78.92997649719906,0.008251865712509309,0.0,86.71656685341858,13.27465960626681,38.0,96.08,True,4.0659690818394276e-08,4.1312505591153874e-07,1.0797711576589328e-11,6.948050329446418e-08,0.0,1.8872577172727254,2.1062620799999934,1.4568517556137466,-0.05436216545454768,0.2197595899999953,-0.15985350763087858,0.28766819727272136,0.579642800000002,0.041612473575482985,0.19064204818182098,0.6742368900000031,-0.1089239905453978,0.37346365181818314,0.3238882800000056,0.32253527693801004,0.15607330818181386,0.2630019199999935,-0.10657959415835985,AgZn,8,53
54,3.3,vsp1_240503_Ag-0.75-Au-0.25_pp0_rep1,vsp,1.0,240503.0,Ag-0.75-Au-0.25,pp0,1,CO2R,Ag-0.769-Au-0.231,,Ag-0.778-Au-0.222,,2055.177457147804,,217.74571478040053,56.72662633177565,28.441391265739014,0.00444200998517735,0.0,85.25467873993524,14.745172655315468,,,False,6.317944509871818e-07,3.1676682260202995e-07,1.2368253857768522e-11,1.642247893959082e-07,0.0,1.9158828965384602,0.2284585307042015,1.5932247573989093,-0.2513290200000011,0.08975476501784678,-0.4368452166992673,-0.05630341692308002,0.19047665679253495,-0.3322421381759218,0.13536029153846563,0.1182672018731305,-0.03090357628282123,0.20904480538461784,0.07853876792140499,0.06397594009285101,0.4985366711538438,0.10205638811682019,0.3186896437468873,AgAu,9,54
55,3.3,vsp23_241025_Ag-0.7-Ga-0.3_pp0_rep1,vsp,23.0,241025.0,Ag-0.7-Ga-0.3,pp0,1,CO2R,Ag-0.801-Ga-0.199,,Ag-0.8-Ga-0.2,,2125.594888881513,,113.077777408974,23.147953659313835,55.23249026528533,0.030273575993171566,0.0,78.51891221648377,21.466923488270524,,,False,1.333768490371195e-07,3.182456481673937e-07,4.360854348598496e-11,1.2369087373882884e-07,0.0,1.5070780718181735,0.2742050103788264,0.2742050103788264,-0.17524322999999883,0.0727247557582508,0.0727247557582508,0.08165688727272814,0.325216396843535,0.325216396843535,0.035535425454542954,0.1360255500602545,0.1360255500602545,0.2786942854545409,0.0932097116987679,0.0932097116987679,0.013644289090907162,0.19673768843827555,0.19673768843827555,AgGa,4,55
56,3.3,uoft4_240405_Ag-0.833-Cu-0.167_pp0_rep1,uoft,4.0,240405.0,Ag-0.833-Cu-0.167,pp0,1,CO2R,Ag-0.859-Cu-0.141,,Ag-0.833-Cu-0.167,,258.0,,69.68990374510065,74.9408232427585,12.435505583185556,0.18504280186150085,0.32607437458306854,88.12575130167616,11.793330065226286,,,False,2.551195263201542e-07,4.233393972277309e-08,1.5748436538699884e-10,4.014779461698128e-08,1.1100483873695834e-09,1.3349941261171339,1.3955468726386264,1.0053512508039422,-0.5862900970932767,-0.5680039930341948,-0.8510183353294334,-0.04365716459869896,-0.007607073981398639,-0.6005124818786048,-0.09064465219088831,0.045843969607011946,-0.6776684296759478,0.11801153802602532,0.12301482910518324,-0.17515109203689,0.1282364160954491,0.17834398058536252,-0.4530686169546358,AgCu,11,56
57,3.3,uoft4_240405_Ag-0.75-Pd-0.25_pp0_rep1,uoft,4.0,240405.0,Ag-0.75-Pd-0.25,pp0,1,CO2R,Ag-0.82-Pd-0.18,,Ag-0.833-Pd-0.167,,256.5100614912876,,86.74538815342626,68.97099966978529,14.608429721037663,0.12225098167723027,0.006390142510421798,83.98145671547402,15.334156577588917,,,False,2.9742399922658526e-07,6.299600717480888e-08,1.317958854225021e-10,6.612556285843002e-08,2.7556244656115445e-11,1.0298106190740732,0.6404533148227213,0.4373744911744352,-1.0108488574999994,-0.9892997129143429,-1.2353102211215605,-0.36693247018518427,-0.3313711668169594,-0.5481852755411789,-0.08883769990740618,-0.08039696056382804,-1.1392513999969704,0.006156663611112199,-0.03410228639226123,-0.11602993126684918,0.5208355739814851,0.5759146177142302,0.4761229715244777,AgPd,3,57
58,3.3,vsp11_240802_Ag-0.667-Zn-0.333_pp0_rep1,vsp,11.0,240802.0,Ag-0.667-Zn-0.333,pp0,1,CO2R,Ag-0.829-Zn-0.171,dcgat-agm003194924,Ag-0.833-Zn-0.167,,1667.0,,76.02816124780468,15.248313094842047,81.89043615952495,0.0190486316587533,0.0,97.55547074775745,0.0,34.65,100.0,True,5.667703906178235e-08,3.0438169915134875e-07,1.7700647177848452e-11,0.0,0.0,1.8512876404347802,1.756918723737469,1.5257143112581306,-0.16536904304347982,0.005049573459933395,-0.25053361915939726,0.12813227347825834,0.31716370095639196,-0.013007413568587747,0.0378887478260922,0.4167820978127696,-0.11417480634904975,0.27865142130434856,0.23367377735782305,0.21926833549825478,0.0795522534782592,0.18219857145702129,-0.08652093284610751,AgZn,8,58
59,3.3,vsp23_241025_Ag-0.75-Ga-0.25_pp0_rep2,vsp,23.0,241025.0,Ag-0.75-Ga-0.25,pp0,2,CO2R,Ag-0.855-Ga-0.145,dcgat-agm003299722,Ag-0.875-Ga-0.125,,2144.678395590681,,116.08022046595536,48.317535859225735,47.78859480994093,0.05089462039327345,0.0017716007195178738,96.30347574648113,0.0,36.4,92.77,True,2.8526382824529017e-07,2.8214099207511187e-07,7.511969511843303e-11,0.0,1.0459424190095208e-11,1.6895550018181689,0.21612835070298317,0.21612835070298317,-0.133946784545463,0.07317033874469174,0.07317033874469174,0.16626792181817895,0.19892790987671802,0.19892790987671802,0.14309809545454497,0.1994559975039896,0.1994559975039896,0.328805205454538,0.06970860046115716,0.06970860046115716,0.18710307181818694,0.2794166314609981,0.2794166314609981,AgGa,4,59
60,3.3,uoft4_240405_Ag-0.889-Cu-0.111_pp0_rep1,uoft,4.0,240405.0,Ag-0.889-Cu-0.111,pp0,1,CO2R,Ag-0.934-Cu-0.066,,Ag-0.889-Cu-0.111,,286.2867672090183,,85.6616395490839,78.1955123745254,5.3451004425373165,0.10159330253267007,0.16414528178457233,83.85262143107785,16.126771850675482,,,False,3.3217466153975153e-07,2.270599522248591e-08,1.078921278815268e-10,6.85065525956206e-08,6.972894193593223e-10,1.5853553858139495,1.6881676164802486,1.2020228729639502,-0.5634421453488327,-0.1872499602299068,-0.7356176935010543,-0.019209054651164438,0.31937182416809223,-0.17157867371280575,-0.05587762930232799,0.3409645919804418,-0.2083355570464987,0.18646151999999985,0.3733680670600873,0.14148875406875927,0.18002677162790437,0.47694847098588594,0.05763564269018062,AgCu,11,60
61,3.3,vsp23_241025_Ag-0.667-Ga-0.333_pp0_rep2,vsp,23.0,241025.0,Ag-0.667-Ga-0.333,pp0,2,CO2R,Ag-0.943-Ga-0.057,,Ag-0.889-Ga-0.111,,2124.3333333333335,,95.67352406079277,36.756802939016886,43.70109335553679,0.07602728076608838,0.005849819206317454,80.58048743143598,19.376461374046592,,,False,1.793907115333071e-07,2.132821574509575e-07,9.276233854722643e-11,9.4566363637632e-08,2.8549904938782513e-11,1.3836885704545425,0.24350024648567048,0.24350024648567048,-0.1803239168181818,0.06183324591065536,0.06183324591065536,0.027842040909087536,0.19980166828940735,0.19980166828940735,0.0505954404545538,0.1576708910382306,0.1576708910382306,0.2368913990909059,0.05573230061010804,0.05573230061010804,0.009695899545455062,0.2123402765583782,0.2123402765583782,AgGa,4,61
